"Código do Nível Geográfico";"Nível Geográfico";"Código do Item Geográfico";"Item Geográfico";"Ordem Geográfica";"Código do Item Temporal";"Nível Temporal";"Item Temporal";"Domicílio, espécie";"Domicílio, espécie (código)";"Domicílio, espécie (ordem)";"Moradores, número (operação: Soma)";"Frequência";"Observações"
"9115";"Município (1991)";"220360";"Eliseu Martins";"1332";"1991";"8004";"1991";"Particular permanente";"1";"1";"8.700";"1659";"1659"
"9115";"Município (1991)";"291030";"Elísio Medrado";"1333";"1991";"8004";"1991";"Particular permanente";"1";"1";"7.795";"1883";"1883"
"9115";"Município (1991)";"312360";"Elói Mendes";"1334";"1991";"8004";"1991";"Particular permanente";"1";"1";"19.273";"4912";"4912"
"9115";"Município (1991)";"250590";"Emas";"1335";"1991";"8004";"1991";"Particular permanente";"1";"1";"3.121";"551";"551"
"9115";"Município (1991)";"351500";"Embu";"1336";"1991";"8004";"1991";"Particular permanente";"1";"1";"155.571";"36361";"36361"
"9115";"Município (1991)";"351510";"Embu-Guaçu";"1337";"1991";"8004";"1991";"Particular permanente";"1";"1";"35.986";"8656";"8656"
"9115";"Município (1991)";"430680";"Encantado";"1338";"1991";"8004";"1991";"Particular permanente";"1";"1";"18.050";"5036";"5036"
"9115";"Município (1991)";"240330";"Encanto";"1339";"1991";"8004";"1991";"Particular permanente";"1";"1";"4.706";"993";"993"
"9115";"Município (1991)";"291040";"Encruzilhada";"1340";"1991";"8004";"1991";"Particular permanente";"1";"1";"21.209";"4279";"4279"
"9115";"Município (1991)";"430690";"Encruzilhada do Sul";"1341";"1991";"8004";"1991";"Particular permanente";"1";"1";"21.244";"5997";"5997"
"9115";"Município (1991)";"410740";"Enéas Marques";"1342";"1991";"8004";"1991";"Particular permanente";"1";"1";"12.230";"2769";"2769"
"9115";"Município (1991)";"410750";"Engenheiro Beltrão";"1343";"1991";"8004";"1991";"Particular permanente";"1";"1";"14.598";"3649";"3649"
"9115";"Município (1991)";"312370";"Engenheiro Caldas";"1344";"1991";"8004";"1991";"Particular permanente";"1";"1";"8.766";"2062";"2062"
"9115";"Município (1991)";"312380";"Engenheiro Navarro";"1345";"1991";"8004";"1991";"Particular permanente";"1";"1";"7.549";"1554";"1554"
"9115";"Município (1991)";"330180";"Engenheiro Paulo de Frontin";"1346";"1991";"8004";"1991";"Particular permanente";"1";"1";"11.911";"3068";"3068"
"9115";"Município (1991)";"291050";"Entre Rios";"1347";"1991";"8004";"1991";"Particular permanente";"1";"1";"27.662";"5805";"5805"
"9115";"Município (1991)";"312390";"Entre Rios de Minas";"1348";"1991";"8004";"1991";"Particular permanente";"1";"1";"12.174";"2740";"2740"
"9115";"Município (1991)";"430695";"Entre Rios do Sul";"1349";"1991";"8004";"1991";"Particular permanente";"1";"1";"4.027";"1016";"1016"
"9115";"Município (1991)";"430693";"Entre-Ijuís";"1350";"1991";"8004";"1991";"Particular permanente";"1";"1";"9.947";"2682";"2682"
"9115";"Município (1991)";"130150";"Envira";"1351";"1991";"8004";"1991";"Particular permanente";"1";"1";"16.293";"2367";"2367"
"9115";"Município (1991)";"240340";"Equador";"1352";"1991";"8004";"1991";"Particular permanente";"1";"1";"5.473";"1205";"1205"
"9115";"Município (1991)";"430697";"Erebango";"1353";"1991";"8004";"1991";"Particular permanente";"1";"1";"3.203";"799";"799"
"9115";"Município (1991)";"430700";"Erechim";"1354";"1991";"8004";"1991";"Particular permanente";"1";"1";"71.846";"19434";"19434"
"9115";"Município (1991)";"230427";"Ererê";"1355";"1991";"8004";"1991";"Particular permanente";"1";"1";"6.420";"1336";"1336"
"9115";"Município (1991)";"290050";"Érico Cardoso";"1356";"1991";"8004";"1991";"Particular permanente";"1";"1";"7.297";"1436";"1436"
"9115";"Município (1991)";"430705";"Ernestina";"1357";"1991";"8004";"1991";"Particular permanente";"1";"1";"3.812";"1004";"1004"
"9115";"Município (1991)";"430720";"Erval Grande";"1358";"1991";"8004";"1991";"Particular permanente";"1";"1";"7.225";"1699";"1699"
"9115";"Município (1991)";"430730";"Erval Seco";"1359";"1991";"8004";"1991";"Particular permanente";"1";"1";"12.976";"3104";"3104"
"9115";"Município (1991)";"420520";"Erval Velho";"1360";"1991";"8004";"1991";"Particular permanente";"1";"1";"4.625";"1130";"1130"
"9115";"Município (1991)";"312400";"Ervália";"1361";"1991";"8004";"1991";"Particular permanente";"1";"1";"15.478";"3514";"3514"
"9115";"Município (1991)";"260520";"Escada";"1362";"1991";"8004";"1991";"Particular permanente";"1";"1";"55.543";"12065";"12065"
"9115";"Município (1991)";"430740";"Esmeralda";"1363";"1991";"8004";"1991";"Particular permanente";"1";"1";"5.773";"1602";"1602"
"9115";"Município (1991)";"312410";"Esmeraldas";"1364";"1991";"8004";"1991";"Particular permanente";"1";"1";"23.999";"5508";"5508"
"9115";"Município (1991)";"312420";"Espera Feliz";"1365";"1991";"8004";"1991";"Particular permanente";"1";"1";"19.493";"4569";"4569"
"9115";"Município (1991)";"250600";"Esperança";"1366";"1991";"8004";"1991";"Particular permanente";"1";"1";"27.576";"6134";"6134"
"9115";"Município (1991)";"220370";"Esperantina";"1367";"1991";"8004";"1991";"Particular permanente";"1";"1";"35.691";"6983";"6983"
"9115";"Município (1991)";"210400";"Esperantinópolis";"1368";"1991";"8004";"1991";"Particular permanente";"1";"1";"30.469";"6035";"6035"
"9115";"Município (1991)";"110009";"Espigão D'Oeste";"1369";"1991";"8004";"1991";"Particular permanente";"1";"1";"22.967";"5194";"5194"
"9115";"Município (1991)";"312430";"Espinosa";"1370";"1991";"8004";"1991";"Particular permanente";"1";"1";"37.485";"7663";"7663"
"9115";"Município (1991)";"240350";"Espírito Santo";"1371";"1991";"8004";"1991";"Particular permanente";"1";"1";"10.106";"2019";"2019"
"9115";"Município (1991)";"312440";"Espírito Santo do Dourado";"1372";"1991";"8004";"1991";"Particular permanente";"1";"1";"4.036";"992";"992"
"9115";"Município (1991)";"351518";"Espírito Santo do Pinhal";"1373";"1991";"8004";"1991";"Particular permanente";"1";"1";"36.546";"9230";"9230"
"9115";"Município (1991)";"291060";"Esplanada";"1374";"1991";"8004";"1991";"Particular permanente";"1";"1";"23.005";"4971";"4971"
"9115";"Município (1991)";"430750";"Espumoso";"1375";"1991";"8004";"1991";"Particular permanente";"1";"1";"16.839";"4427";"4427"
"9115";"Município (1991)";"430755";"Estação";"1376";"1991";"8004";"1991";"Particular permanente";"1";"1";"5.521";"1445";"1445"
"9115";"Município (1991)";"280210";"Estância";"1377";"1991";"8004";"1991";"Particular permanente";"1";"1";"53.742";"11889";"11889"
"9115";"Município (1991)";"430760";"Estância Velha";"1378";"1991";"8004";"1991";"Particular permanente";"1";"1";"28.027";"7602";"7602"
"9115";"Município (1991)";"430770";"Esteio";"1379";"1991";"8004";"1991";"Particular permanente";"1";"1";"70.297";"19470";"19470"
"9115";"Município (1991)";"312450";"Estiva";"1380";"1991";"8004";"1991";"Particular permanente";"1";"1";"9.658";"2321";"2321"
"9115";"Município (1991)";"210405";"Estreito";"1381";"1991";"8004";"1991";"Particular permanente";"1";"1";"22.960";"4437";"4437"
"9115";"Município (1991)";"430780";"Estrela";"1382";"1991";"8004";"1991";"Particular permanente";"1";"1";"26.404";"7317";"7317"
"9115";"Município (1991)";"312460";"Estrela Dalva";"1383";"1991";"8004";"1991";"Particular permanente";"1";"1";"2.610";"651";"651"
"9115";"Município (1991)";"312470";"Estrela do Indaiá";"1384";"1991";"8004";"1991";"Particular permanente";"1";"1";"3.956";"1045";"1045"
"9115";"Município (1991)";"351530";"Estrela do Norte";"1385";"1991";"8004";"1991";"Particular permanente";"1";"1";"2.762";"654";"654"
"9115";"Município (1991)";"520750";"Estrela do Norte";"1386";"1991";"8004";"1991";"Particular permanente";"1";"1";"3.354";"825";"825"
"9115";"Município (1991)";"312480";"Estrela do Sul";"1387";"1991";"8004";"1991";"Particular permanente";"1";"1";"7.191";"1921";"1921"
"9115";"Município (1991)";"351520";"Estrela d'Oeste";"1388";"1991";"8004";"1991";"Particular permanente";"1";"1";"8.405";"2110";"2110"
"9115";"Município (1991)";"291070";"Euclides da Cunha";"1389";"1991";"8004";"1991";"Particular permanente";"1";"1";"51.590";"10694";"10694"
"9115";"Município (1991)";"430783";"Eugênio de Castro";"1390";"1991";"8004";"1991";"Particular permanente";"1";"1";"3.541";"958";"958"
"9115";"Município (1991)";"312490";"Eugenópolis";"1391";"1991";"8004";"1991";"Particular permanente";"1";"1";"9.805";"2382";"2382"
"9115";"Município (1991)";"291072";"Eunápolis";"1392";"1991";"8004";"1991";"Particular permanente";"1";"1";"70.210";"15038";"15038"
"9115";"Município (1991)";"230428";"Eusébio";"1393";"1991";"8004";"1991";"Particular permanente";"1";"1";"20.329";"4160";"4160"
"9115";"Município (1991)";"312500";"Ewbank da Câmara";"1394";"1991";"8004";"1991";"Particular permanente";"1";"1";"3.278";"744";"744"
"9115";"Município (1991)";"312510";"Extrema";"1395";"1991";"8004";"1991";"Particular permanente";"1";"1";"14.227";"3916";"3916"
"9115";"Município (1991)";"240360";"Extremoz";"1396";"1991";"8004";"1991";"Particular permanente";"1";"1";"14.879";"3115";"3115"
"9115";"Município (1991)";"260530";"Exu";"1397";"1991";"8004";"1991";"Particular permanente";"1";"1";"31.875";"6129";"6129"
"9115";"Município (1991)";"250610";"Fagundes";"1398";"1991";"8004";"1991";"Particular permanente";"1";"1";"13.175";"2773";"2773"
"9115";"Município (1991)";"430786";"Fagundes Varela";"1399";"1991";"8004";"1991";"Particular permanente";"1";"1";"2.528";"560";"560"
"9115";"Município (1991)";"520753";"Faina";"1400";"1991";"8004";"1991";"Particular permanente";"1";"1";"7.794";"1836";"1836"
"9115";"Município (1991)";"312520";"Fama";"1401";"1991";"8004";"1991";"Particular permanente";"1";"1";"2.089";"541";"541"
"9115";"Município (1991)";"312530";"Faria Lemos";"1402";"1991";"8004";"1991";"Particular permanente";"1";"1";"3.103";"844";"844"
"9115";"Município (1991)";"230430";"Farias Brito";"1403";"1991";"8004";"1991";"Particular permanente";"1";"1";"17.622";"3902";"3902"
"9115";"Município (1991)";"150300";"Faro";"1404";"1991";"8004";"1991";"Particular permanente";"1";"1";"13.563";"2419";"2419"
"9115";"Município (1991)";"430790";"Farroupilha";"1405";"1991";"8004";"1991";"Particular permanente";"1";"1";"45.026";"11589";"11589"
"9115";"Município (1991)";"351540";"Fartura";"1406";"1991";"8004";"1991";"Particular permanente";"1";"1";"14.103";"3543";"3543"
"9115";"Município (1991)";"291075";"Fátima";"1407";"1991";"8004";"1991";"Particular permanente";"1";"1";"17.589";"3988";"3988"
"9115";"Município (1991)";"170755";"Fátima";"1408";"1991";"8004";"1991";"Particular permanente";"1";"1";"4.744";"950";"950"
"9115";"Município (1991)";"500380";"Fátima do Sul";"1409";"1991";"8004";"1991";"Particular permanente";"1";"1";"22.073";"5497";"5497"
"9115";"Município (1991)";"410760";"Faxinal";"1410";"1991";"8004";"1991";"Particular permanente";"1";"1";"19.816";"4999";"4999"
"9115";"Município (1991)";"430800";"Faxinal do Soturno";"1411";"1991";"8004";"1991";"Particular permanente";"1";"1";"9.013";"2203";"2203"
"9115";"Município (1991)";"420530";"Faxinal dos Guedes";"1412";"1991";"8004";"1991";"Particular permanente";"1";"1";"9.145";"2159";"2159"
"9115";"Município (1991)";"430805";"Faxinalzinho";"1413";"1991";"8004";"1991";"Particular permanente";"1";"1";"3.081";"714";"714"
"9115";"Município (1991)";"520760";"Fazenda Nova";"1414";"1991";"8004";"1991";"Particular permanente";"1";"1";"7.110";"1920";"1920"
"9115";"Município (1991)";"120030";"Feijó";"1415";"1991";"8004";"1991";"Particular permanente";"1";"1";"17.488";"3286";"3286"
"9115";"Município (1991)";"291077";"Feira da Mata";"1416";"1991";"8004";"1991";"Particular permanente";"1";"1";"6.310";"1246";"1246"
"9115";"Município (1991)";"291080";"Feira de Santana";"1417";"1991";"8004";"1991";"Particular permanente";"1";"1";"403.420";"87051";"87051"
"9115";"Município (1991)";"270260";"Feira Grande";"1418";"1991";"8004";"1991";"Particular permanente";"1";"1";"18.910";"3888";"3888"
"9115";"Município (1991)";"260540";"Feira Nova";"1419";"1991";"8004";"1991";"Particular permanente";"1";"1";"18.443";"4180";"4180"
"9115";"Município (1991)";"280220";"Feira Nova";"1420";"1991";"8004";"1991";"Particular permanente";"1";"1";"4.407";"945";"945"
"9115";"Município (1991)";"312540";"Felício dos Santos";"1421";"1991";"8004";"1991";"Particular permanente";"1";"1";"5.640";"1144";"1144"
"9115";"Município (1991)";"240370";"Felipe Guerra";"1422";"1991";"8004";"1991";"Particular permanente";"1";"1";"5.935";"1325";"1325"
"9115";"Município (1991)";"312560";"Felisburgo";"1423";"1991";"8004";"1991";"Particular permanente";"1";"1";"5.987";"1298";"1298"
"9115";"Município (1991)";"312570";"Felixlândia";"1424";"1991";"8004";"1991";"Particular permanente";"1";"1";"11.844";"2822";"2822"
"9115";"Município (1991)";"430810";"Feliz";"1425";"1991";"8004";"1991";"Particular permanente";"1";"1";"15.476";"4133";"4133"
"9115";"Município (1991)";"270270";"Feliz Deserto";"1426";"1991";"8004";"1991";"Particular permanente";"1";"1";"3.433";"774";"774"
"9115";"Município (1991)";"410770";"Fênix";"1427";"1991";"8004";"1991";"Particular permanente";"1";"1";"5.952";"1492";"1492"
"9115";"Município (1991)";"312580";"Fernandes Tourinho";"1428";"1991";"8004";"1991";"Particular permanente";"1";"1";"3.274";"750";"750"
"9115";"Município (1991)";"260545";"Fernando de Noronha";"1429";"1991";"8004";"1991";"Particular permanente";"1";"1";"1.351";"302";"302"
"9115";"Município (1991)";"351560";"Fernando Prestes";"1430";"1991";"8004";"1991";"Particular permanente";"1";"1";"5.140";"1348";"1348"
"9115";"Município (1991)";"351550";"Fernandópolis";"1431";"1991";"8004";"1991";"Particular permanente";"1";"1";"55.933";"14982";"14982"
"9115";"Município (1991)";"351570";"Ferraz de Vasconcelos";"1432";"1991";"8004";"1991";"Particular permanente";"1";"1";"95.159";"22340";"22340"
"9115";"Município (1991)";"160023";"Ferreira Gomes";"1433";"1991";"8004";"1991";"Particular permanente";"1";"1";"2.333";"408";"408"
"9115";"Município (1991)";"260550";"Ferreiros";"1434";"1991";"8004";"1991";"Particular permanente";"1";"1";"10.900";"2241";"2241"
"9115";"Município (1991)";"312590";"Ferros";"1435";"1991";"8004";"1991";"Particular permanente";"1";"1";"14.082";"3000";"3000"
"9115";"Município (1991)";"410775";"Figueira";"1436";"1991";"8004";"1991";"Particular permanente";"1";"1";"9.571";"2406";"2406"
"9115";"Município (1991)";"170765";"Figueirópolis";"1437";"1991";"8004";"1991";"Particular permanente";"1";"1";"7.355";"1633";"1633"
"9115";"Município (1991)";"510380";"Figueirópolis D'Oeste";"1438";"1991";"8004";"1991";"Particular permanente";"1";"1";"5.354";"1201";"1201"
"9115";"Município (1991)";"170770";"Filadélfia";"1439";"1991";"8004";"1991";"Particular permanente";"1";"1";"10.994";"2142";"2142"
"9115";"Município (1991)";"291085";"Filadélfia";"1440";"1991";"8004";"1991";"Particular permanente";"1";"1";"16.936";"3307";"3307"
"9115";"Município (1991)";"291090";"Firmino Alves";"1441";"1991";"8004";"1991";"Particular permanente";"1";"1";"5.494";"1224";"1224"
"9115";"Município (1991)";"520780";"Firminópolis";"1442";"1991";"8004";"1991";"Particular permanente";"1";"1";"9.659";"2649";"2649"
"9115";"Município (1991)";"270280";"Flexeiras";"1443";"1991";"8004";"1991";"Particular permanente";"1";"1";"12.017";"2403";"2403"
"9115";"Município (1991)";"351580";"Flora Rica";"1444";"1991";"8004";"1991";"Particular permanente";"1";"1";"2.377";"609";"609"
"9115";"Município (1991)";"410780";"Floraí";"1445";"1991";"8004";"1991";"Particular permanente";"1";"1";"5.489";"1456";"1456"
"9115";"Município (1991)";"240380";"Florânia";"1446";"1991";"8004";"1991";"Particular permanente";"1";"1";"12.414";"2584";"2584"
"9115";"Município (1991)";"351590";"Floreal";"1447";"1991";"8004";"1991";"Particular permanente";"1";"1";"3.545";"986";"986"
"9115";"Município (1991)";"260560";"Flores";"1448";"1991";"8004";"1991";"Particular permanente";"1";"1";"21.730";"5013";"5013"
"9115";"Município (1991)";"430820";"Flores da Cunha";"1449";"1991";"8004";"1991";"Particular permanente";"1";"1";"19.643";"5048";"5048"
"9115";"Município (1991)";"520790";"Flores de Goiás";"1450";"1991";"8004";"1991";"Particular permanente";"1";"1";"4.906";"1105";"1105"
"9115";"Município (1991)";"220380";"Flores do Piauí";"1451";"1991";"8004";"1991";"Particular permanente";"1";"1";"4.834";"1011";"1011"
"9115";"Município (1991)";"410790";"Floresta";"1452";"1991";"8004";"1991";"Particular permanente";"1";"1";"4.486";"1159";"1159"
"9115";"Município (1991)";"260570";"Floresta";"1453";"1991";"8004";"1991";"Particular permanente";"1";"1";"32.137";"6318";"6318"
"9115";"Município (1991)";"291100";"Floresta Azul";"1454";"1991";"8004";"1991";"Particular permanente";"1";"1";"13.917";"2957";"2957"
"9115";"Município (1991)";"312600";"Florestal";"1455";"1991";"8004";"1991";"Particular permanente";"1";"1";"5.041";"1231";"1231"
"9115";"Município (1991)";"410800";"Florestópolis";"1456";"1991";"8004";"1991";"Particular permanente";"1";"1";"11.901";"2792";"2792"
"9115";"Município (1991)";"220390";"Floriano";"1457";"1991";"8004";"1991";"Particular permanente";"1";"1";"51.159";"10806";"10806"
"9115";"Município (1991)";"420540";"Florianópolis";"1458";"1991";"8004";"1991";"Particular permanente";"1";"1";"252.170";"68425";"68425"
"9115";"Município (1991)";"410810";"Flórida";"1459";"1991";"8004";"1991";"Particular permanente";"1";"1";"2.096";"514";"514"
"9115";"Município (1991)";"351600";"Flórida Paulista";"1460";"1991";"8004";"1991";"Particular permanente";"1";"1";"12.266";"3068";"3068"
"9115";"Município (1991)";"351610";"Florínia";"1461";"1991";"8004";"1991";"Particular permanente";"1";"1";"2.989";"772";"772"
"9115";"Município (1991)";"130160";"Fonte Boa";"1462";"1991";"8004";"1991";"Particular permanente";"1";"1";"16.417";"2464";"2464"
"9115";"Município (1991)";"430830";"Fontoura Xavier";"1463";"1991";"8004";"1991";"Particular permanente";"1";"1";"12.013";"2798";"2798"
"9115";"Município (1991)";"312610";"Formiga";"1464";"1991";"8004";"1991";"Particular permanente";"1";"1";"61.535";"15885";"15885"
"9115";"Município (1991)";"430840";"Formigueiro";"1465";"1991";"8004";"1991";"Particular permanente";"1";"1";"7.678";"2004";"2004"
