cod_mun;mun;uf;dppo 1991;dppo 1996;dppo 2000;dppo 2010;dppo 2022;Particular 2022;Particular permanente 2022;Particular permanente não ocupado 2022
4311205;Júlio de Castilhos;RS;6441;5551;5978;6379;6965;8497;8495;1530
4311239;Lagoa Bonita do Sul;RS;;;;858;866;1058;1055;189
4311254;Lagoão;RS;1447;1494;1684;1945;2033;2609;2607;574
4311270;Lagoa dos Três Cantos;RS;;463;496;558;654;778;777;123
4311304;Lagoa Vermelha;RS;7793;8556;9077;9467;10773;12851;12845;2072
4311403;Lajeado;RS;17685;18374;19758;24978;37971;44566;44554;6583
4311429;Lajeado do Bugre;RS;;601;717;802;983;1095;1094;111
4311502;Lavras do Sul;RS;2580;2333;2513;2641;2926;4309;4302;1376
4311601;Liberato Salzano;RS;1904;1784;1796;1830;1827;2200;2199;372
4311627;Lindolfo Collor;RS;;1017;1293;1749;2310;2603;2600;290
4311643;Linha Nova;RS;;437;484;547;665;952;952;287
4311700;Machadinho;RS;1773;1678;1649;1910;2298;3059;3059;761
4311718;Maçambará;RS;;;1425;1494;1632;2279;2279;647
4311734;Mampituba;RS;;;921;1013;1233;1556;1554;321
4311759;Manoel Viana;RS;;1811;2215;2506;2767;3452;3450;683
4311775;Maquiné;RS;;2021;2181;2329;2907;4972;4966;2059
4311791;Maratá;RS;;675;746;842;973;1311;1305;332
4311809;Marau;RS;6521;7111;8319;12185;17282;19705;19698;2416
4311908;Marcelino Ramos;RS;1830;1822;1795;1770;1732;2714;2712;980
4311981;Mariana Pimentel;RS;;1049;1238;1401;1639;2382;2379;740
4312005;Mariano Moro;RS;735;697;694;759;757;1087;1087;330
4312054;Marques de Souza;RS;;;1328;1437;1574;2273;2272;698
4312104;Mata;RS;1509;1649;1710;1845;1959;2482;2482;523
4312138;Mato Castelhano;RS;;603;699;838;925;1478;1449;524
4312153;Mato Leitão;RS;;830;967;1328;1883;2165;2165;282
4312179;Mato Queimado;RS;;;;620;697;894;892;195
4312203;Maximiliano de Almeida;RS;1635;1648;1593;1621;1645;2054;2053;408
4312252;Minas do Leão;RS;;2018;2131;2472;2811;3340;3340;529
4312302;Miraguaí;RS;1530;1474;1462;1626;1658;1981;1981;323
4312351;Montauri;RS;375;423;423;469;535;618;617;82
4312377;Monte Alegre dos Campos;RS;;;843;991;1194;1751;1751;557
4312385;Monte Belo do Sul;RS;;748;788;827;917;1200;1200;283
4312401;Montenegro;RS;13847;14469;16703;19954;24334;28445;28428;4094
4312427;Mormaço;RS;;652;690;889;1058;1237;1236;178
4312443;Morrinhos do Sul;RS;;1055;1088;1159;1279;1653;1652;373
4312450;Morro Redondo;RS;1766;1806;1919;2307;2510;3368;3364;854
4312476;Morro Reuter;RS;;1293;1436;1929;2301;2994;2991;690
4312500;Mostardas;RS;2550;2794;3580;4134;4593;9741;9738;5145
4312609;Muçum;RS;1908;2059;1509;1682;1785;2270;2269;484
4312617;Muitos Capões;RS;;;887;986;1096;1688;1687;591
4312625;Muliterno;RS;;423;453;544;605;674;674;69
4312658;Não-Me-Toque;RS;3878;4086;4432;5515;6974;7745;7740;766
4312674;Nicolau Vergueiro;RS;;520;554;618;769;1437;1435;666
4312708;Nonoai;RS;4946;3277;3550;3948;5131;6008;6004;873
4312757;Nova Alvorada;RS;602;673;736;985;1172;1445;1445;273
4312807;Nova Araçá;RS;722;851;907;1296;1811;2051;2051;240
4312906;Nova Bassano;RS;1603;1890;2091;2652;3291;3948;3947;656
4312955;Nova Boa Vista;RS;;609;634;667;796;878;878;82
4313003;Nova Bréscia;RS;1336;1294;1336;1050;1213;1465;1465;252
4313011;Nova Candelária;RS;;;795;914;1182;1294;1294;112
4313037;Nova Esperança do Sul;RS;913;1038;1158;1591;1906;2210;2209;303
4313060;Nova Hartz;RS;2536;3609;4392;5919;7571;8854;8852;1281
4313086;Nova Pádua;RS;;567;614;729;810;1059;1059;249
4313102;Nova Palma;RS;1729;1470;1619;1904;2041;2394;2394;353
4313201;Nova Petrópolis;RS;4465;4435;5147;6635;9041;11740;11737;2696
4313300;Nova Prata;RS;3893;4584;5357;7609;9881;11707;11704;1823
4313334;Nova Ramada;RS;;;811;849;864;988;988;124
4313359;Nova Roma do Sul;RS;688;789;831;1038;1246;1504;1500;254
4313375;Nova Santa Rita;RS;;3488;4568;7226;10271;12249;12238;1967
4313391;Novo Cabrais;RS;;;1109;1358;1458;1912;1910;452
4313409;Novo Hamburgo;RS;58121;66468;71182;80489;89848;106224;106191;16343
4313425;Novo Machado;RS;;1458;1449;1417;1304;1752;1747;443
4313441;Novo Tiradentes;RS;;665;646;721;819;925;925;106
4313466;Novo Xingu;RS;;;;575;622;723;723;101
4313490;Novo Barreiro;RS;;975;1052;1317;1647;1898;1898;251
4313508;Osório;RS;10009;9646;10837;13445;17768;26324;26224;8456
4313607;Paim Filho;RS;1253;1234;1321;1365;1414;1740;1740;326
4313656;Palmares do Sul;RS;3048;3691;3341;3909;5173;16391;16387;11214
4313706;Palmeira das Missões;RS;13253;10543;10944;11115;12781;14990;14967;2186
4313805;Palmitinho;RS;2801;1898;1957;2293;3005;3582;3580;575
4313904;Panambi;RS;7910;8909;9766;13006;16485;17875;17874;1389
4313953;Pantano Grande;RS;2671;2941;3291;3378;3971;4760;4756;785
4314001;Paraí;RS;1236;1437;1628;2146;2654;2982;2982;328
4314027;Paraíso do Sul;RS;1771;1935;2145;2526;2617;3349;3343;726
4314035;Pareci Novo;RS;;870;984;1177;1680;2031;2027;347
4314050;Parobé;RS;8351;11449;13104;16823;19888;22818;22816;2928
4314068;Passa Sete;RS;;;1300;1619;1525;1881;1879;354
4314076;Passo do Sobrado;RS;;1619;1738;2088;2381;2955;2953;572
4314100;Passo Fundo;RS;39215;44081;49720;61808;81744;95690;95652;13908
4314134;Paulo Bento;RS;;;;699;793;995;995;202
4314159;Paverama;RS;2087;2289;2463;2883;3149;4076;4076;927
4314175;Pedras Altas;RS;;;;758;866;1189;1189;323
4314209;Pedro Osório;RS;4406;4570;2619;2842;3084;3871;3870;786
4314308;Pejuçara;RS;1004;1111;1144;1271;1375;1607;1606;231
4314407;Pelotas;RS;82493;91011;99268;114016;130721;165896;165848;35127
4314423;Picada Café;RS;;1147;1365;1738;2031;2552;2552;521
4314456;Pinhal;RS;635;666;666;818;1089;1189;1188;99
4314464;Pinhal da Serra;RS;;;;745;885;1206;1205;320
4314472;Pinhal Grande;RS;;1049;1218;1396;1474;1767;1766;292
4314498;Pinheirinho do Vale;RS;;1166;1157;1441;1696;1995;1994;298
4314506;Pinheiro Machado;RS;4582;4334;4835;4729;4882;6550;6548;1666
4314555;Pirapó;RS;938;968;976;966;917;1167;1163;246
4314605;Piratini;RS;5105;5363;6320;7250;7513;10859;10846;3333
4314704;Planalto;RS;4273;3081;3126;3464;4049;4641;4637;588
4314753;Poço das Antas;RS;392;547;573;690;842;1043;1043;201
4314779;Pontão;RS;;986;1065;1281;1259;1516;1516;257
4314787;Ponte Preta;RS;;559;549;546;585;707;707;122
4314803;Portão;RS;5265;6544;7376;10138;12935;15319;15309;2374
4314902;Porto Alegre;RS;379734;402920;441828;508813;558252;686846;686491;128239
4315008;Porto Lucena;RS;2446;2044;1983;1991;1824;2395;2390;566
4315057;Porto Mauá;RS;;763;783;841;843;1232;1231;388
4315073;Porto Vera Cruz;RS;;768;763;686;665;1009;1009;344
4315107;Porto Xavier;RS;2807;3049;3370;3620;3927;4711;4709;782
4315131;Pouso Novo;RS;524;553;607;624;665;799;799;134
4315149;Presidente Lucena;RS;;526;584;792;1112;1391;1391;279
4315156;Progresso;RS;1653;1738;1806;2015;2109;2721;2721;612
4315172;Protásio Alves;RS;523;548;562;627;752;946;946;194
4315206;Putinga;RS;1307;1311;1289;1330;1366;1745;1745;379
4315305;Quaraí;RS;6008;6706;7082;7577;8678;10114;10110;1432
4315313;Quatro Irmãos;RS;;;;571;577;799;799;222
4315321;Quevedos;RS;;731;800;925;1033;1332;1329;296
4315354;Quinze de Novembro;RS;929;1022;1099;1272;1518;2163;2159;641
4315404;Redentora;RS;2168;2136;2181;2758;3101;3424;3420;319
4315453;Relvado;RS;679;679;699;722;695;867;867;172
4315503;Restinga Sêca;RS;4110;4448;4856;5375;5906;7925;7921;2015
4315552;Rio dos Índios;RS;;1331;1268;1182;1091;1389;1388;297
4315602;Rio Grande;RS;49432;52593;56926;66646;74570;102802;102744;28174
4315701;Rio Pardo;RS;12085;11157;11601;12782;13568;18103;18091;4523
4315750;Riozinho;RS;891;1026;1181;1449;1727;2464;2463;736
4315800;Roca Sales;RS;2672;2674;2910;3565;4049;4853;4853;804
4315909;Rodeio Bonito;RS;2604;2064;1643;2011;2582;2876;2875;293
4315958;Rolador;RS;;;;873;913;1266;1264;351
4316006;Rolante;RS;3758;4823;5475;6704;8233;10419;10416;2183
4316105;Ronda Alta;RS;2826;2624;2712;3068;3559;4365;4364;805
4316204;Rondinha;RS;1587;1600;1587;1672;1755;2018;2017;262
4316303;Roque Gonzales;RS;2149;2204;2276;2398;2585;3180;3176;591
4316402;Rosário do Sul;RS;10848;11514;12114;13177;13803;16247;16240;2437
4316428;Sagrada Família;RS;;753;740;854;973;1150;1150;177
4316436;Saldanha Marinho;RS;879;917;958;1040;1035;1255;1254;219
4316451;Salto do Jacuí;RS;2732;3291;3717;3880;4023;4974;4973;950
4316477;Salvador das Missões;RS;;721;758;895;1118;1309;1309;191
4316501;Salvador do Sul;RS;1989;1699;1936;2189;2669;3131;3131;462
4316600;Sananduva;RS;3769;4124;4396;5336;6613;7702;7698;1085
4316709;Santa Bárbara do Sul;RS;2565;2793;2949;3064;3206;3759;3757;551
4316733;Santa Cecília do Sul;RS;;;;533;617;742;742;125
4316758;Santa Clara do Sul;RS;;1186;1377;1920;2580;2993;2993;413
4316808;Santa Cruz do Sul;RS;31692;29324;32953;40554;53650;61148;61138;7488
4316907;Santa Maria;RS;59160;66589;72622;87488;106304;131912;131874;25570
4316956;Santa Maria do Herval;RS;1241;1448;1657;2036;2414;3111;3110;696
4316972;Santa Margarida do Sul;RS;;;;808;1037;1377;1377;340
4317004;Santana da Boa Vista;RS;2351;2556;2704;2954;3043;4874;4874;1831
4317103;Sant'Ana do Livramento;RS;22047;24332;26858;27395;31765;37298;37266;5501
4317202;Santa Rosa;RS;15582;17562;19265;23371;30005;33587;33574;3569
4317251;Santa Tereza;RS;;506;520;568;592;890;889;297
4317301;Santa Vitória do Palmar;RS;10137;10445;10555;11239;12518;20788;20783;8265
4317400;Santiago;RS;13996;15457;15760;17230;19645;22783;22764;3119
4317509;Santo Ângelo;RS;20647;21637;23243;25760;29689;34553;34541;4852
4317558;Santo Antônio do Palma;RS;;557;569;655;748;905;905;157
4317608;Santo Antônio da Patrulha;RS;11466;12045;11514;13799;17074;22367;22361;5287
4317707;Santo Antônio das Missões;RS;3382;3694;3738;3829;4086;5091;5088;1002
4317756;Santo Antônio do Planalto;RS;;575;578;694;816;1001;1001;185
4317806;Santo Augusto;RS;4512;4212;4274;4791;5471;6202;6198;727
4317905;Santo Cristo;RS;3775;3990;4239;4863;5911;6592;6589;678
4317954;Santo Expedito do Sul;RS;;773;789;821;916;1104;1104;188
4318002;São Borja;RS;16185;16726;18046;19613;22559;25141;25109;2550
4318051;São Domingos do Sul;RS;632;716;779;947;1057;1252;1252;195
4318101;São Francisco de Assis;RS;7450;6116;6342;6813;7246;9239;9236;1990
4318200;São Francisco de Paula;RS;5243;5340;5946;6729;8012;12364;12362;4350
4318309;São Gabriel;RS;15937;17404;18578;20179;22285;26961;26935;4650
4318408;São Jerônimo;RS;7275;5523;5909;7372;8091;10125;10116;2025
4318424;São João da Urtiga;RS;1282;1333;1386;1601;1739;2126;2126;387
4318432;São João do Polêsine;RS;;682;724;855;1041;1222;1222;181
4318440;São Jorge;RS;674;747;786;908;1083;1305;1304;221
4318457;São José das Missões;RS;;830;855;903;932;1073;1073;141
4318465;São José do Herval;RS;604;664;696;712;749;986;986;237
4318481;São José do Hortêncio;RS;685;823;960;1353;1693;1972;1971;278
4318499;São José do Inhacorá;RS;;657;684;755;956;1091;1091;135
4318507;São José do Norte;RS;6349;6967;7450;8823;10193;15078;15076;4883
4318606;São José do Ouro;RS;2883;1965;2052;2321;2738;3176;3176;438
4318614;São José do Sul;RS;;;;700;921;1120;1120;199
4318622;São José dos Ausentes;RS;;885;883;1096;1459;1948;1948;489
4318705;São Leopoldo;RS;46700;52088;57807;71250;84190;98150;98115;13925
4318804;São Lourenço do Sul;RS;10091;10953;11732;13400;15248;19072;19061;3813
4318903;São Luiz Gonzaga;RS;11157;11460;11893;11885;13557;15659;15653;2096
4319000;São Marcos;RS;4276;4970;5613;6703;8225;9773;9772;1547
4319109;São Martinho;RS;1868;1825;1893;2068;2216;2577;2575;359
4319125;São Martinho da Serra;RS;;907;1010;1123;1147;1767;1767;620
4319158;São Miguel das Missões;RS;1870;2000;2189;2521;2804;3630;3629;825
4319208;São Nicolau;RS;1855;1845;1931;2013;2047;2612;2612;565
4319307;São Paulo das Missões;RS;2058;1989;1977;2058;2231;2696;2694;463
4319356;São Pedro da Serra;RS;;635;777;1056;1309;1524;1524;215
4319364;São Pedro das Missões;RS;;;;611;671;779;778;107
4319372;São Pedro do Butiá;RS;;776;816;946;1169;1284;1284;115
4319406;São Pedro do Sul;RS;5626;5916;5375;5855;6421;8030;8026;1605
4319505;São Sebastião do Caí;RS;4649;5598;6090;7423;9430;11506;11501;2071
4319604;São Sepé;RS;7840;7394;7672;8379;8605;11237;11232;2627
4319703;São Valentim;RS;1804;1769;1125;1202;1239;1541;1540;301
4319711;São Valentim do Sul;RS;;611;623;741;846;1313;1312;466
4319737;São Valério do Sul;RS;;600;684;736;826;937;937;111
4319752;São Vendelino;RS;365;433;486;637;852;1027;1027;175
4319802;São Vicente do Sul;RS;2014;2259;2462;2842;3117;4208;4207;1090
4319901;Sapiranga;RS;15889;18714;20258;24502;28716;32489;32463;3747
4320008;Sapucaia do Sul;RS;28632;32562;36516;42778;50174;57394;57371;7197
4320107;Sarandi;RS;5214;4803;5211;6968;8620;9549;9544;924
4320206;Seberi;RS;3458;3429;3355;3699;4699;5494;5493;794
4320230;Sede Nova;RS;934;951;938;1027;1068;1219;1217;149
4320263;Segredo;RS;1644;1658;1851;2230;2321;2719;2715;394
4320305;Selbach;RS;1193;1277;1425;1659;1979;2189;2189;210
4320321;Senador Salgado Filho;RS;;;831;947;1044;1274;1273;229
4320354;Sentinela do Sul;RS;;1312;1542;1812;2109;2960;2956;847
4320404;Serafina Corrêa;RS;2064;2618;3069;4541;6231;6935;6934;703
4320453;Sério;RS;;817;776;766;780;981;981;201
4320503;Sertão;RS;2252;2152;2189;2170;2191;2809;2803;612
4320552;Sertão Santana;RS;;1498;1606;2016;2345;3095;3083;738
4320578;Sete de Setembro;RS;;;683;704;696;831;829;133
4320602;Severiano de Almeida;RS;1050;1114;1127;1266;1309;1729;1729;420
4320651;Silveira Martins;RS;593;657;724;813;789;1073;1073;284
4320677;Sinimbu;RS;;3337;2740;3173;3206;4040;4040;834
4320701;Sobradinho;RS;5288;5626;4850;4849;5586;6419;6411;825
4320800;Soledade;RS;7940;7915;8717;9978;11716;13817;13816;2100
4320859;Tabaí;RS;;;1146;1460;1744;2237;2237;493
4320909;Tapejara;RS;4704;4400;4400;6525;9340;10300;10297;957
4321006;Tapera;RS;2893;3005;3124;3533;4051;4489;4489;438
4321105;Tapes;RS;5691;4349;5072;5795;6011;8686;8683;2672
4321204;Taquara;RS;12041;14129;16300;18519;20888;26826;26819;5931
4321303;Taquari;RS;7309;8082;8270;9305;10099;12175;12174;2075
4321329;Taquaruçu do Sul;RS;688;747;769;917;1140;1354;1354;214
4321352;Tavares;RS;1523;1577;1752;1966;2153;3464;3461;1308
4321402;Tenente Portela;RS;5845;3968;4045;4339;5332;6010;6006;674
4321436;Terra de Areia;RS;2843;3148;3402;3328;4009;6284;6281;2272
4321451;Teutônia;RS;4859;5714;6832;9314;12776;14286;14283;1507
4321469;Tio Hugo;RS;;;;927;1241;1564;1561;320
4321477;Tiradentes do Sul;RS;;2340;2204;2193;2029;2486;2486;457
4321493;Toropi;RS;;;986;1076;1058;1546;1545;487
4321501;Torres;RS;10250;8810;9446;12156;16524;32049;32042;15518
4321600;Tramandaí;RS;5575;7762;9164;13797;21085;49125;49108;28023
4321626;Travesseiro;RS;;659;710;773;830;1090;1088;258
4321634;Três Arroios;RS;789;837;864;948;1028;1270;1270;242
4321667;Três Cachoeiras;RS;2132;2628;2831;3431;4203;5010;5008;805
4321709;Três Coroas;RS;4128;4944;5744;7889;9275;11068;11064;1789
4321808;Três de Maio;RS;7022;6997;7263;8314;9877;11024;11021;1144
4321832;Três Forquilhas;RS;;941;991;1015;1065;1560;1560;495
4321857;Três Palmeiras;RS;1201;1230;1284;1429;1738;2017;2017;279
4321907;Três Passos;RS;10877;8820;7789;8588;9958;11218;11212;1254
4321956;Trindade do Sul;RS;1608;1616;1644;1963;2836;3444;3440;604
4322004;Triunfo;RS;5055;5835;6802;8632;10566;13298;13290;2724
4322103;Tucunduva;RS;3284;1855;1930;2057;2268;2554;2554;286
4322152;Tunas;RS;978;1092;1174;1380;1404;1679;1679;275
4322186;Tupanci do Sul;RS;;488;507;538;560;682;681;121
4322202;Tupanciretã;RS;6404;6558;6441;7468;7796;9595;9585;1789
4322251;Tupandi;RS;543;695;813;1280;1842;2131;2131;289
4322301;Tuparendi;RS;3297;2747;2873;3078;3367;3832;3828;461
4322327;Turuçu;RS;;;986;1079;1205;1497;1495;290
4322343;Ubiretama;RS;;;744;727;766;874;869;103
4322350;União da Serra;RS;;532;497;458;436;578;578;142
4322376;Unistalda;RS;;;758;832;806;1080;1078;272
4322400;Uruguaiana;RS;29849;33850;34606;37494;41707;47193;47157;5450
4322509;Vacaria;RS;15477;16340;16817;19841;23648;27647;27638;3990
4322525;Vale Verde;RS;;;1013;1164;1294;2058;2058;764
4322533;Vale do Sol;RS;;2813;3015;3535;3776;4561;4557;781
4322541;Vale Real;RS;;1014;1237;1664;2263;2682;2681;418
4322558;Vanini;RS;424;483;516;637;788;912;912;124
4322608;Venâncio Aires;RS;15428;17015;18905;23050;27675;32548;32529;4854
4322707;Vera Cruz;RS;4946;5643;6387;8008;10337;11904;11901;1564
4322806;Veranópolis;RS;4232;4970;5594;7710;9531;11212;11207;1676
4322855;Vespasiano Corrêa;RS;;;595;623;642;815;813;171
4322905;Viadutos;RS;2104;1649;1683;1758;1896;2292;2292;396
4323002;Viamão;RS;45403;55670;66086;75544;84612;107189;107175;22563
4323101;Vicente Dutra;RS;1558;1623;1704;1726;1789;2377;2375;586
4323200;Victor Graeff;RS;1049;1132;1187;1057;1100;1328;1324;224
4323309;Vila Flores;RS;588;698;798;989;1323;1664;1663;340
4323358;Vila Lângaro;RS;;;637;681;774;934;934;160
4323408;Vila Maria;RS;983;1065;1153;1343;1657;2002;2001;344
4323457;Vila Nova do Sul;RS;;1203;1313;1503;1598;2166;2162;564
4323507;Vista Alegre;RS;692;751;778;885;1014;1165;1164;150
4323606;Vista Alegre do Prata;RS;396;417;423;480;573;772;769;196
4323705;Vista Gaúcha;RS;680;739;776;947;1108;1281;1281;173
4323754;Vitória das Missões;RS;;1117;1176;1206;1312;1814;1811;499
4323770;Westfália;RS;;;;867;1112;1277;1275;163
4323804;Xangri-lá;RS;;1898;2329;3871;5802;23049;23045;17243
5000203;Água Clara;MS;1418;2157;2906;4468;5613;7179;7167;1554
5000252;Alcinópolis;MS;;1032;1112;1587;1770;2619;2618;848
5000609;Amambai;MS;6337;7334;8073;10716;13629;15666;15646;2017
5000708;Anastácio;MS;4519;5304;6020;7385;8575;10815;10808;2233
5000807;Anaurilândia;MS;1779;1875;2140;2753;2913;4342;4306;1393
5000856;Angélica;MS;2171;2209;2166;3038;3977;5023;5015;1038
5000906;Antônio João;MS;1541;1620;1938;2473;3176;3897;3896;720
5001003;Aparecida do Taboado;MS;4214;5036;5563;7514;10296;13327;13320;3024
5001102;Aquidauana;MS;9479;10067;11522;13709;15929;21141;21128;5199
5001243;Aral Moreira;MS;1916;1828;2010;2715;3370;3846;3838;468
5001508;Bandeirantes;MS;1669;1781;1953;2346;2917;4247;4241;1324
5001904;Bataguassu;MS;2840;3515;4451;6278;8238;10502;10497;2259
5002001;Batayporã;MS;1877;2461;2934;3483;3868;4824;4818;950
5002100;Bela Vista;MS;4364;4932;5573;6824;7231;9150;9110;1879
5002159;Bodoquena;MS;1611;1829;2144;2458;3045;4052;4047;1002
5002209;Bonito;MS;3622;3889;4515;6234;8260;11164;11155;2895
5002308;Brasilândia;MS;2559;2841;3300;3899;4235;6500;6497;2262
5002407;Caarapó;MS;5141;5326;5546;7608;10662;11712;11709;1047
5002605;Camapuã;MS;3897;4497;4861;4809;5434;6793;6780;1346
5002704;Campo Grande;MS;130762;157974;186276;250621;325840;392472;392326;66486
5002803;Caracol;MS;901;1099;1160;1574;1717;2466;2466;749
5002902;Cassilândia;MS;4773;5659;6071;7237;8259;10518;10513;2254
5002951;Chapadão do Sul;MS;1396;2228;3226;6162;10889;12778;12757;1868
5003108;Corguinho;MS;951;971;1070;1694;1858;3466;3465;1607
5003157;Coronel Sapucaia;MS;2473;3095;3135;3685;4478;5031;5029;551
5003207;Corumbá;MS;19468;20319;22418;27777;30096;37943;37870;7774
5003256;Costa Rica;MS;3463;4006;4376;6495;9394;11069;11067;1673
5003306;Coxim;MS;7581;7407;8440;10532;12127;16026;16019;3892
5003454;Deodápolis;MS;3266;3112;3211;3943;5131;6383;6381;1250
5003488;Dois Irmãos do Buriti;MS;1964;2206;2374;2951;3637;5072;5051;1414
5003504;Douradina;MS;1104;1219;1296;1649;2012;2332;2329;317
5003702;Dourados;MS;33172;39545;45449;60995;85947;102948;102861;16914
5003751;Eldorado;MS;2611;2703;3085;3743;4176;5044;5033;857
5003801;Fátima do Sul;MS;5497;5595;5633;6497;7847;9391;9387;1540
5003900;Figueirão;MS;;;;1037;1363;1844;1843;480
5004007;Glória de Dourados;MS;3025;2911;2972;3304;3953;4886;4884;931
5004106;Guia Lopes da Laguna;MS;2232;2673;2953;3300;3586;4873;4872;1286
5004304;Iguatemi;MS;2604;3095;3674;4643;5061;6359;6350;1289
5004403;Inocência;MS;1563;2136;2378;2635;3130;4370;4367;1237
5004502;Itaporã;MS;3943;4103;4658;6222;8358;9454;9451;1093
5004601;Itaquiraí;MS;2726;2816;4109;5748;6918;8385;8313;1395
5004700;Ivinhema;MS;7477;5653;6069;7255;10296;12199;12193;1897
5004809;Japorã;MS;;1080;1478;2017;2492;2952;2947;455
5004908;Jaraguari;MS;1227;1365;1633;2257;2721;4567;4561;1840
5005004;Jardim;MS;4684;5231;5992;7484;8341;10321;10311;1970
5005103;Jateí;MS;1156;1135;1149;1300;1262;1894;1892;630
5005152;Juti;MS;1215;1366;1399;1825;2385;3031;3028;643
5005202;Ladário;MS;2622;2777;3611;5177;6386;7315;7311;925
5005251;Laguna Carapã;MS;;1364;1482;1922;2350;2748;2747;397
5005400;Maracaju;MS;5462;6246;6958;10500;15753;17211;17203;1450
5005608;Miranda;MS;4562;4832;5624;7153;7842;10031;10027;2185
5005681;Mundo Novo;MS;5377;4361;4383;5391;7048;8365;8237;1189
5005707;Naviraí;MS;7216;8880;9974;14767;18563;22499;22474;3911
5005806;Nioaque;MS;2544;3365;3999;4456;4652;6478;6476;1824
5006002;Nova Alvorada do Sul;MS;;1723;2688;5107;7788;9611;9608;1820
5006200;Nova Andradina;MS;7073;8857;9815;14621;17569;21536;21484;3915
5006259;Novo Horizonte do Sul;MS;;1589;1696;1597;1796;2295;2294;498
5006309;Paranaíba;MS;9856;10460;11463;13733;15806;20095;20068;4262
5006358;Paranhos;MS;2023;2202;2442;3199;3632;4303;4238;606
5006408;Pedro Gomes;MS;2025;2214;2407;2663;2701;3863;3861;1160
5006606;Ponta Porã;MS;13188;14324;15854;22440;30465;37578;37549;7084
